doc_id,sentence
[서울의료원]통합의료정보시스템_유지운영용역,TDM 기능 고도화를 위한 개발
[서울의료원]통합의료정보시스템_유지운영용역,"약제부 임상시험 관련 시스템 개발 - 과제별 현황조회, 중간보고서 생성 및 산출, 전체 약품 사용량 조회, 임상 처방전 출력 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-009 요구사항 명칭 진료지원:의무기록 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 진료지원:의무기록 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,(통계) 화면 기능 및 개선 - 장표 및 엑셀출력 화면 수정 및 개선 필요 - 조회 속도 개선
[서울의료원]통합의료정보시스템_유지운영용역,(의무기록포상통계) 포상통계 기능 개발
[서울의료원]통합의료정보시스템_유지운영용역,효율적인 기록 작성위한 의료진 미완성의무기록 현황 조회기능개선
[서울의료원]통합의료정보시스템_유지운영용역,(표준용어) 용어사전 기능 개선 - 진단명 종료 시 사용된 진단 자동 종료처리 기능 적용 - 생성/수정/삭제 등 용어 업데이트 작업 시 히스토리 생성 및 관리
[서울의료원]통합의료정보시스템_유지운영용역,(사본발급대장) 현재 사용중인 사본발급관리와는 별도로 전산에서 대장 역할을 하는 화면 구성 필요
[서울의료원]통합의료정보시스템_유지운영용역,(사본신청및통합조회) 기능 개선 필요
[서울의료원]통합의료정보시스템_유지운영용역,(열람신청) 기능 개선 필요 - 그룹열람신청 파일 업로드 부분 기능 개선 필요 - 열람신청 시 신청한 내원내역에 해당되는 기록만 열람할 수 있도록 기능 개선 필요
[서울의료원]통합의료정보시스템_유지운영용역,"(인턴근무일정, 전공의 타과파견일정) 적용일시 필요 - 원무기준정보 의사코드관리로 데이터 연동 필요"
[서울의료원]통합의료정보시스템_유지운영용역,"(광화일) 스캔완료 후, 미완료 이미지 파일에 대한 업로드 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-010 요구사항 명칭 진료지원:진단검사의학 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 진단검사의학 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,POCT QC화면 개발 - 병동 및 외래에서 사용하는 정도관리프로그램의 기능 개선
[서울의료원]통합의료정보시스템_유지운영용역,정도관리 기능개선 개발
[서울의료원]통합의료정보시스템_유지운영용역,"진단검사의학과 내 문서 관리 프로그램 개발 및 고도화 - 진검에서 사용되는 모든 문서를 보관 및 관리, 전자서명"
[서울의료원]통합의료정보시스템_유지운영용역,외주검사결과의 업로드기능 개선 - 수탁기관과의 데이터 연동
[서울의료원]통합의료정보시스템_유지운영용역,혈액은행 불출과 수령 관리 - 혈액원 제공화일 데이터 업로드 기능 추가
[서울의료원]통합의료정보시스템_유지운영용역,"혈액은행 혈액 재고 관리 기능 개선 - 각 혈액형별 재고 수량 선택시, 재고혈액번호 표시 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-011 요구사항 명칭 진료지원:영양 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 영양 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,영양관리 수행환자 개별 식단 관리 기능 개선
[서울의료원]통합의료정보시스템_유지운영용역,의료기관 인증과 관련된 의무기록 기록관련 개발 사항
[서울의료원]통합의료정보시스템_유지운영용역,환자별 영양관리 화면 정비 - 기능 개선 및 현 업무에 맞도록 화면 정리
[서울의료원]통합의료정보시스템_유지운영용역,"치료식 설명서 개발 - 환자별 실시간 네임카드와 일치하는 치료식 설명문을 제공 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-012 요구사항 명칭 진료지원:영상/과내/병리/핵의학 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 영상/과내/병리/핵의학 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,선택의 관리에 따른 선택 진료프로세스 개선
[서울의료원]통합의료정보시스템_유지운영용역,각 사용자별 업무효율성을 고려한 화면디자인 및 편의기능 적용
[서울의료원]통합의료정보시스템_유지운영용역,각 검사실 별 질관리향상을 위한 각종 통계/모니터링 기능제공
[서울의료원]통합의료정보시스템_유지운영용역,"핵의학과 검사 프로세스를 효율적으로 관리하여 환자의 불편사항을 줄일 수 있도록 함 - 환자 내원 화면 개선, 장비와 환자 검사 이력 matching, 주사정보 화면 개선, 검사 판독 화면 재구성 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-013 요구사항 명칭 진료지원:재활의학 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 재활의학 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"통합오더 검색 조회 및 재활 서식지 생성 및 개선 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-014 요구사항 명칭 진료지원:중앙공급 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 응락수준 필수 요구사항 상세설명 정의 중앙공급 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"청구 및 불출, 폐기 등 각종 프로세스 개선 및 전자 결재화"
[서울의료원]통합의료정보시스템_유지운영용역,"재고 및 현황을 쉽게 알아볼 수 있도록 통계 기능 강화 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-015 요구사항 명칭 원무심사 시스템 유지운영 (공통) 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 원무심사 시스템 에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,유지운영 인력은 담당자 부재시 업무공백이 발생 하지 않도록 업무별 담당을 정/부로 관리해야 하며 해당 업무의 정/부가 동시에 부재되지 않도록 해야 함
[서울의료원]통합의료정보시스템_유지운영용역,"원무수납, 보험청구 등 업무특성상 긴급을 요하는 업무에 대하여 장애 발생시 정규 근무시간 외에도 정상화를 요청할 수 있으며 이에 대해 상시 연락 가능한 비상 연락체계가 강구되어야 함 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-016 요구사항 명칭 원무관리 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 원무 시스템 에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,프로그램속도 개선을 위한 프로그램 점검
[서울의료원]통합의료정보시스템_유지운영용역,수익관련 검증시스템 기능추가 - 집계된 원무수익데이터의 정합성을 확인을 위한 각종 교차검증 기능개발
[서울의료원]통합의료정보시스템_유지운영용역,수납관련 전산환경 개선 - 수납업무 편의/효율 증대를 위한 화면UI개선 - 신속한 수납을 위한 지원기능 추가 등
[서울의료원]통합의료정보시스템_유지운영용역,"신규 수납직원을 위한 수납기능별, 사례별 온라인 혹은 오프라인 업무 메뉴얼 구현"
[서울의료원]통합의료정보시스템_유지운영용역,원무업무별 각종 통계기능 검증/개선 - 원무통계기능에 대한 기능개선 및 데이터 검증 - 업무개선을 위한 통계기능 추가
[서울의료원]통합의료정보시스템_유지운영용역,"병원인증평가관련 기능개선 - 원무 Fast Track 환자관리 - 역격리 Alert기능 추가 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-017 요구사항 명칭 심사관리 시스템 유지운영 (공통) 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 심사 시스템 에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,청구 프로그램속도 개선을 위한 프로그램 점검 - 청구방법변경에 따라 생성 후 청구건수가 증가되고 청구마감작업에 소요되는 시간이 더욱 증가됨에 따라 업무효율 증대를 위해 속도개선 필요 - 장기재원환자 심사 시 성능향상 필요
[서울의료원]통합의료정보시스템_유지운영용역,재청구 생성 프로그램 개선 보완
[서울의료원]통합의료정보시스템_유지운영용역,"산재 청구 , 중간청구 생성 프로그램 개선 보완"
[서울의료원]통합의료정보시스템_유지운영용역,EDI 화면심사 프로그램 개발/운영
[서울의료원]통합의료정보시스템_유지운영용역,미수금 관리기능 전산개발/운영 - 현재 미수금관리는 일부 계산기와 엑셀화일을 이용하여 정리하고 있음. - 매월 3년간의 진료비가 연도별-월별-진료형태별-진료계열별-시군구별(의료급여)로 입금 및 상계 처리됨. - 착오기재가 발생할 경우 결산 시 금액이 맞지 않아 전체 엑셀화일 및 입금내역을 추적하여야 하는 등 처리시간이 많이 소요되어 업무개선이 필요함
[서울의료원]통합의료정보시스템_유지운영용역,"기타 보건복지부 고시적용 : 진료비 청구방법의 적시로 정확한 고시적용이 필요 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-018 요구사항 명칭 일반관리 시스템 유지운영 (공통) 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 일반관리 시스템 에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"제안사는 EMR을 비롯한 기관 내 각종 시스템과 연계 될 수 있는 최적의 관리․운영방안을 제시해야 하며, 각 부서의 요구에 맞도록 각 시스템의 기능을 개선하고 최적화 하도록 개발해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"기관 조직개편 비롯하여, 인사 및 구조적 변경에 유연하게 대처할 수 있는 운영방안 제안하여 필요에 맞는 기능을 부서에 맞게 개발해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"일반관리의 인사정보가 유기적으로 묶여, 업무 효율 및 편리성이 증가될 수 있는 데이터 통합관리 기능 구현 (인사․원무․홈페이지․그룹웨어의 정보가 유기적으로 연결되어야 함)"
[서울의료원]통합의료정보시스템_유지운영용역,"물류 및 부서 등 기관내 사용하고 있는 각종 코드를 정리하여 기관경영의 효율화 및 업무 능력 향상 도모(물품, 수가, 약제, 처치 등)"
[서울의료원]통합의료정보시스템_유지운영용역,"발생주의원칙을 기반으로 의사결정지원을 위한 경영정보 산출 및 원가분석 등, 통계적 산출을 위한 방안을 제시하며, 향후 DW로 데이터를 정제 이관할 수 있도록 구성되어야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"부서에서 관리 하고 있는 각종 성과가 한곳으로 일원화되어 수집, 분석, 운영될 수 있도록 경영성과관리 프로그램을 구축되어야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"제안사는 사용자의 편의성을 위하여, EMR/그룹웨어/포털/부서행정/홈페이지를 통해 쉽게 해당 시스템으로 접근할 수 있도록 설계해야 하고, 각 시스템 단위별로 진료 및 개인정보 유출위험에 대응 방안을 고려해 개발·운영해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"각 시스템단위별로 정규직과 비정규직의 시스템 접근 범위를 이해하고, 모든 시스템에 대한 접근별 권한 관리방안을 고려하야 개발해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"각 시스템별 접근 및 데이터 변경에 대한 접속 로그관리 정책을 시행하고, 이에 준하는 관리·운영방안을 제시하여 개발해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"일반관리의 접속자의 권한별 로직을 분석하여, 자동의 반영될 수 있는 권한 관리체계가 구축운용 되어야 함"
[서울의료원]통합의료정보시스템_유지운영용역,각 시스템의 효율적 운영 위해 시스템별 특화된 사용자 교육 계획을 수립 하여야 함
[서울의료원]통합의료정보시스템_유지운영용역,"제안사는 일반관리 시스템의 문제점을 제시하고 향후 운영 방안 및 고도화 전략을 제시해야 하고 운영해야 함 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-019 요구사항 명칭 일반관리:인사 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 인사 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"개인별 인사정보 확인 시, 인사기본정보 및 업적, 교육을 비롯한 전반적인 정보가 한눈에 보일 수 있도록 관리․운영되어야 함 (증거기반의 인사시스템 구축) - 시점별 통계 산출이 원활하도록 구성하며, 위기대응에 대한 신속하고 정확한 업무를 할 수 있어야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"개인별 사번변경에 따라 문제점 보완을 위한, 가상의 통합ID체계 구축방향 제시"
[서울의료원]통합의료정보시스템_유지운영용역,대국민 페이지와 연동될 수 있는 인사기본정보는 기술적인 보안대책에 위배되지 않도록 연결 될 수 있는 체계가 구축되어야 함
[서울의료원]통합의료정보시스템_유지운영용역,인사기본정보내 신규입사자 발령시 유의사항 및 구비서류 양식이 출력될 수 있는 프로세스가 만들어져야 함
[서울의료원]통합의료정보시스템_유지운영용역,"예정발령(신규 입사자, 재직자 발령)의 기능이 정리되어 시스템이 유기적으로 운용될 수 있도록 해야 함(인사, 홈페이지, 포털, 교육, PACS 등)"
[서울의료원]통합의료정보시스템_유지운영용역,"파견업체별 인사기본정보가 관리되어 접근권한을 비롯한 급여, 주차비, 식수 등 차별된 관리방안 필요"
[서울의료원]통합의료정보시스템_유지운영용역,사진관리 및 RFID카드를 이용한 신분증 발급 프로세서 기능개선
[서울의료원]통합의료정보시스템_유지운영용역,복무관리프로그램 개선 : 사용자 UI개선을 통해 부서 및 사용자 내역을 확인 할 수 있는 개선이 필요함
[서울의료원]통합의료정보시스템_유지운영용역,"야간근무수당내역을 통해, 실질적인 급여 지급내역과 연계되도록 프로그램 구축 운영이 필요함"
[서울의료원]통합의료정보시스템_유지운영용역,식수관리 프로그램 개선 : 식수현황 조회 및 기타 테이터 정합성을 보존 할 수 있도록 프로그램개선
[서울의료원]통합의료정보시스템_유지운영용역,"정원현황 관리체계 프로그램 개선 : 사용자 요구사항에 따른 정원현황관리(겸직, 주요보직자, 기타 등)의 데이터 신뢰향상 방안 및 정원현황 관리체계 운영에 대한 구체적 방안을 제시 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-020 요구사항 명칭 일반관리:급여 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 급여 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"급여계산시, 금액 산정오류가 발생될 수 있는 로직을 분석하여 해당결과와 향후 문제점을 확인할 수 있는 프로세스를 개선하고, 해당 계획과 결과서를 제출하여야 함"
[서울의료원]통합의료정보시스템_유지운영용역,급여총괄현황 관리체계의 구체적 운영 방안 제시
[서울의료원]통합의료정보시스템_유지운영용역,"일 및 월, 년 마감에 대한 관리 운영 계획 필요"
[서울의료원]통합의료정보시스템_유지운영용역,"급여 및 퇴직금, 연말정산, 세무(국민연금 등), 연금보험(건강, 고용)등이 인사 및 소속부서에 유연하게 변경될 수 있어야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"연말정산 및 홈텍스 등 각종 신고 프로그램이 재구성 되어 업무에 지장이 없도록 해야 함 - 각 년도별 귀속 연말정산시, 국세청 연말정산신고 사이트와 실시간으로 연계될 수 있는 환경을 구축운영 하는 방안을 제시하여야 한다."
[서울의료원]통합의료정보시스템_유지운영용역,연봉 인상분에 대한 소급계산 및 퇴직금 소급에 대한 처리가 가능하도록 지원해야 함
[서울의료원]통합의료정보시스템_유지운영용역,"급여명세서(개인별 지급내역)에 명확한 지급기준에 따른 명세서가 보이도록 기능이 개선되어야 함 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-021 요구사항 명칭 일반관리:재무회계 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 재무회계 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,기관내 각종 결의․예금․결산관리 및 조회가 원활하고 신속하게 진행 될 수 있도록 신속한 업무프로세스 위주의 개발․운영
[서울의료원]통합의료정보시스템_유지운영용역,업무편의성 및 오류 지급방지대책을 위한 사용자 관리화면을 신규 개발을 통해 지원하여야 함
[서울의료원]통합의료정보시스템_유지운영용역,"부가가치세 신고, 미지급관리, 외상매입금, 원무수익 자동분개, 결산관련 자료 검증 및 출력물 처리, 각종 카드, 전자세금계산서 등 업무에 차질이 없도록 재설계/개발해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,결산에 필요한 모든 분야별(구매/지출 등)에 전반적인 프로세스 내역을 제시하고 상시 현황에 대한 운영 방안 등을 제시하여야 함 - 고정자산 : 감가상가 및 입출납입 내역정리방안 - 재고자산： 물품재고현황 및 입출고 현황 관리방안 - 재무회계 : 지출결의된 차대별 합계내역에 대한 오류전표확인 등
[서울의료원]통합의료정보시스템_유지운영용역,법인카드 사용내역을 조회 가능하도록 연동하여 구축
[서울의료원]통합의료정보시스템_유지운영용역,장기 미처리건(미수)에 대한 현황 파악 및 정상처리가 될 수 있도록 전산적 기술 지원이 이뤄져야 함
[서울의료원]통합의료정보시스템_유지운영용역,"주차비관리, 식수 등 외부에서 들어오는 입력 데이터가 필요 시스템에 자동으로 입력될 수 있어야 하며, 급여 등 계산에 문제가 없도록 해야 함 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-022 요구사항 명칭 일반관리:예산 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 예산 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,예산 집행 현황 및 관리가 이뤄질 수 있도록 모니터링 체계 개발이 필요함
[서울의료원]통합의료정보시스템_유지운영용역,각종 감사에 대응 될 수 있도록 자료관리 및 자료 추출에 용의할 수 있는 데이터관리 체계에 운영방안을 제시하여야 함
[서울의료원]통합의료정보시스템_유지운영용역,부서별로 예산 신청이 가능하도록 예산 신청 및 관리 화면을 구성해야 함
[서울의료원]통합의료정보시스템_유지운영용역,"예산통제 및 사고이월 관리 및 운영방안에 대한 해결방안을 제시해야 함 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-023 요구사항 명칭 일반관리:구매계약 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 구매계약 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,시스템의 문제점을 제시하고 향후 운영 방안 및 고도화 전략을 제시해야 함
[서울의료원]통합의료정보시스템_유지운영용역,구매계약 시스템의 예산관련 프로세스 개선
[서울의료원]통합의료정보시스템_유지운영용역,지출결의에 대한 지출원인행위 프로세스 개선안 제시
[서울의료원]통합의료정보시스템_유지운영용역,사용부서 및 관리부서의 실재고관리 업무효율 향상을 위한 시스템 개선방안 모색
[서울의료원]통합의료정보시스템_유지운영용역,"진료 및 진료지원의 재고자산 연계 프로세스 개선방안 제시 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-024 요구사항 명칭 일반관리:재고관리 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 재고관리 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"재고자산 관리시스템 개선 : 관리기능에 대한 전반적인 개선과, 업무흐름 개선(일단위 청구체계 구축 등 재고관리 정확성 향상)"
[서울의료원]통합의료정보시스템_유지운영용역,재고자산 관리자 및 사용자 중심의 시스템으로 구성될 수 있도록 개선 방안을 제시하여야 함
[서울의료원]통합의료정보시스템_유지운영용역,구매계약 및 재무회계 시스템의 데이터 연계가 상호 원활해야함
[서울의료원]통합의료정보시스템_유지운영용역,재고관리 시스템의 사용자의 데이터 입력 및 관리의 편의성 고도화에 대한 방안을 재시 필요
[서울의료원]통합의료정보시스템_유지운영용역,관리를 위한 통계적 산출 방법 및 모니터링 기법을 제안하여 사용자의 결정에 편리 하도록 제안하고 구성되도록 해야 함
[서울의료원]통합의료정보시스템_유지운영용역,"사용부서 단위프로세스에 대한 가이드 방안 제시(업무프로세스 및 등록절차에 대한 안내편의 도모) 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-025 요구사항 명칭 일반관리:시설관리 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 인사 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,시설 보수신청에 대한 신청 간소화 및 통지기능이 구축되어야 함
[서울의료원]통합의료정보시스템_유지운영용역,"기관 내 시설관리가 원활하게 운영될 수 있도록 지원방안 제시 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-026 요구사항 명칭 일반관리:경영정보 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 경영정보 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"경영자 중심의 각종 분석 자료가 추출되어 분석 저장되도록 지원해야 함 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-027 요구사항 명칭 일반관리:전산자산관리 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 전산자산관리 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,재고관리 시스템과의 유기적인 데이터 연계관리
[서울의료원]통합의료정보시스템_유지운영용역,전산자산 등록관리의 편의성 향상방안 제시
[서울의료원]통합의료정보시스템_유지운영용역,"실방정보 데이터의 연계방안 제시 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-028 요구사항 명칭 일반관리:실방관리 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 실방관리 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"실제적인 원가관리를 비롯하여 현 근무지 정보, 재물․재고 관리 등 각종 프로그램에서 실방에 대한 정보가 유연하게 연동될 수 있도록 재구성해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,실방에 실제 근무하는 인원`과 실제 존재하는 자산의 정보가 입력되도록 재 구성되어야 함
[서울의료원]통합의료정보시스템_유지운영용역,"관리부서의 실방관리 업무효율 향상방안 제시 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-029 요구사항 명칭 일반관리:장례식장관리 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 장례식장관리 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"장례식장 전산시스템의 데이터 관리방안 제시(고객자료관리, 판매자료관리, 마감수납관리, 결산수입관리, 재고자료관리 등) 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-030 요구사항 명칭 환자대기안내 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 환자대기안내 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"원 내에 운영중인 환자대기안내시스템에 대하여 사용자 요구가 발생될시 추가 요구사항에 대한 개발을 진행을 하며, 그에 대한 운영을 실시하여야 함"
[서울의료원]통합의료정보시스템_유지운영용역,그 외 지역의 환자대기안내시스템은 운영 및 기타 추가 요구사항에 대한 개발 진행
[서울의료원]통합의료정보시스템_유지운영용역,"비용부담이 발생될 경우 제안사가 부담하여 운영 되어야 함 등 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MAR-031 요구사항 명칭 진료일정안내 시스템 유지운영 요구사항 분류 유지운영 수행 요구사항 요구사항 상세설명 정의 진료일정안내 시스템에 대한 효율적이고 안정적인 유지운영 실시 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,추가 요구사항이 발생할 경우 개발 진행
[서울의료원]통합의료정보시스템_유지운영용역,진료일정안내시스템에 표출되는 의사 순서를 정렬할 수 있는 기능 개발을 진행하여야 함
[서울의료원]통합의료정보시스템_유지운영용역,"비용부담이 발생할 경우 제안사가 부담하여 운영 되어야 함 산출 정보 수시/주/월/완료 보고서, 소프트웨어 산출물 요구사항 고유번호 MHR-001 요구사항 분류 유지운영 인력 요구사항 요구사항 명칭 조직 및 인력 요구사항 상세설명 정의 업무별로 적합한 자격요구사항에 대한 기준을 마련하여, 인력교체, 근무조건 등 서비스별로 적정한 인력을 투입 세부내용"
[서울의료원]통합의료정보시스템_유지운영용역,"투입인력은 전산시스템의 안정적 운영과 유지운영에 적절한 인력 수준이어야 하며, 객관적으로 평가 가능한 구체적인 자료 또는 이력 제시해야 함"
[서울의료원]통합의료정보시스템_유지운영용역,"용역사업자는 계약체결 시까지 해당 기술자의 증빙서류(인적서류 및 자격, 경력)를 우리원에게 제출하여 확인을 득한 후 투입하여야 함 통합의료정보시스템 유지운영(15) 계 처방/ 간호 EMR 원무 심사 진료 지원 일반 관리 DBA 2 2 5 3 2 1 15"
[서울의료원]통합의료정보시스템_유지운영용역,월 전문기술인력 투입 기준
[서울의료원]통합의료정보시스템_유지운영용역,상기의 ‘월 전문기술인력 투입 기준’ 인력은 제안사가 추가로 계약금액 변동 없이 증원할 수 있음.
[서울의료원]통합의료정보시스템_유지운영용역,"투입인력은 가급적 유지운영 대상 시스템 개발에 직접 참여하였거나, 시스템 파트별 사용언어의 유사 프로젝트 개발경험 또는 1년 이상 유지운영 경험이 있는 전문기술 인력을 투입하여야 한다."
[서울의료원]통합의료정보시스템_유지운영용역,통합의료정보시스템 운영인력의 30%이상은 제안사 소속의 인력이어야 한다.
[서울의료원]통합의료정보시스템_유지운영용역,"소프트웨어 파트의 각 등급별 유지운영 기술인력은 최소한 특급기술자/고급기술자는 2명 이상, 중급기술자는 6명, 초급기술자 7명 이상이어야 한다."
[서울의료원]통합의료정보시스템_유지운영용역,소프트웨어 파트의 각 등급별 기술인력 기준 - 특급 및 고급인력은 병원경력 5년 이상 종사한 사람이어야 함 - 중급기술인력은 병원경력 3년 이상 종사한 사람이어야 함 - 초급기술인력중 소프트웨어 개발·운영 업무분야는 병원경력 1년 이상 종사한 사람이 50% 이상이어야 함
[서울의료원]통합의료정보시스템_유지운영용역,"사업수행 중 본원은 예산, 인력배치 등 상황에 따라, 수행사 월별 인력에 대해 익월부터 조정을 요청할 수 있으며, 조정 시 감소 인원에 대해서는 계약 시 제출한 인력별 단가자료에 의거 월 유지운영대가에서 감하여 지급한다."
[서울의료원]통합의료정보시스템_유지운영용역,"서울의료원이 소프트웨어 수정,개발 요구 시 수정,개발 완료 예정일은 서울의료원과 협의하여 정하며 서울의료원과 주사업자 간 이견이 있을 경우에는 서울의료원의 결정에 따라야 한다."
[서울의료원]통합의료정보시스템_유지운영용역,완료 예정일을 까지 요구사항을 이행 하지 못하였을 경우 주사업자는 서울의료원이 별도로 정한 손해배상기준에 의해 배상을 해야 한다.
[서울의료원]통합의료정보시스템_유지운영용역,"용역수행책임자(PM)는 제안단계의 제안PM이 투입되어야 하며, 용역수행 시 파트별 업무의 책임 있는 사업추진을 위하여 업무영역별 선임자중 주사업자(공동수급의 경우 부사업자 포함)소속의 리더(PL)를 지정하여야 하며, 주관기관의 승인을 얻은 경우에는 주사업자이외의 인력을 파트리더(PL)로 지정할 수 있다."
